bedrooms,beds,bathrooms,accommodates,amenities_count,log_amenities_count,host_age_days,neighbourhood_median_price,is_shared_room,is_private_room,is_entire_place,te_neighbourhood,te_property_type
-12.047556484162165,0.9665615880499452,-5.257568476870762,-13.943764304311538,-1.3705035965217516,0.0,1.4098590789095862,-8.386785301387784,0.8506017872498848,-2.7897675486391846,-21.170967158202295,-1.6824051866438916,-2.247179189911303
-11.713333896378987,2.421873778468779,-7.126629105834686,-10.418630599853829,-1.85127437101135,0.0,-1.3873646305498886,-24.980602506200615,0.2925583964433821,0.26547906121134995,27.26161747710324,-5.127096686382648,-2.5645860437231764
-11.728493374209474,0.5276844961922674,-5.563914486623488,-13.939803578364467,-1.9870931409698644,0.0,-0.5057895833319612,-8.063137197810645,0.8631378575994002,-2.852188922857737,-20.759954761920646,-1.039735692496562,-2.994281048334597
-21.454503203304018,-0.22054872376868126,-8.38448635991895,-15.02694819536816,-0.2919921492145038,0.0,-0.17651033895191032,-9.041398285571299,0.38664390572211504,2.2276092422494664,28.021874070102843,14.786491978751963,-2.9868833610945122
-10.23740568857559,0.6186350625730475,-6.488472483982647,-11.650136709295417,0.13794834651471066,0.0,1.2522494163149829,-17.387827657424236,0.3000336619436439,0.2497153258244564,25.62300861975114,-25.73266918628074,-2.1684155277096018
-37.135798640729966,1.1087043510116916,-9.449765007407374,9.349982020248975,-2.868786618307975,0.0,-11.82059752224991,28.66610791272438,0.23992864336051054,-0.5141101693034451,22.66911501233908,15.852251523238541,-3.217491353357172
-15.145730862920441,-0.248342390560762,-5.156071325191397,-14.727673708761062,-0.10044551244286021,0.0,0.7536861258733534,0.16067370350176752,0.7620683886625543,-2.3875095336803405,-24.303210140165284,20.053624158588864,-2.87469350462557
-12.15873121679661,0.688137211562809,-5.016770117870152,-12.028886117097702,-0.4403189735974673,0.0,0.28902275131423155,-12.156360001854372,0.7742292726047458,-2.2664765126815274,-21.175108249026067,-17.258440712902416,-2.2036484978438438
-14.810055502571945,-0.18879046116828224,-7.668217152129062,10.134746004135343,-1.0897959107646342,0.0,-1.5234723993813182,-24.10586514376481,0.3233212295434488,0.2628883342489617,21.751064624317586,-20.41525124148387,-2.8176248678559146
35.137397337803634,1.9890677033680317,-19.61517829771276,26.281393307838655,7.977798824529559,0.0,8.488642939391777,-5.928621005472865,0.15550048824930918,0.8105223793845563,20.546512443873333,15.6925126954725,24.168791129106125
-11.908340758277133,0.430083440047753,-4.9101258817663265,-12.231491689704884,-0.0026359253330013556,0.0,-0.3011338260515034,-11.148401273391611,0.6572822421218998,-2.2947704831478277,-20.988570357900844,-20.14715766689748,-1.7148540753236112
24.23081472770898,-0.7869915322745108,-16.941193372818105,36.32508387866261,0.4009638202271628,0.0,-0.07260440802213325,-14.896975808200844,0.3835554807042996,0.9965083907544212,14.230076299379299,-34.2904377801127,-3.657134158717878
-31.818773452138696,-0.8261925062734977,-8.68018110541766,15.60504386288179,-5.088565761554758,0.0,-2.1259973187832806,19.149704035680532,0.1810640031399832,-0.06289489095987698,19.532204789130706,4.593721413224246,-4.78588335244173
-13.21668838306618,0.2290455144892697,-8.214469995471287,-6.9236653471438405,-2.125018951283526,0.0,-0.714041840073939,13.421594475778072,0.32763403215801323,0.17022032560216324,32.05687253546763,20.21389413821259,-4.248179455418038
-14.670371723592085,0.45766411928402745,5.843119001351819,-12.30490850586301,0.004034495578131864,0.0,1.3042671213769095,-11.431736113743971,0.6586975823267385,-2.3520785110762383,-26.92611745929383,-23.641803745872206,-1.805719208352501
-11.761392753140438,0.907476091635404,-5.190684376373589,-23.149139080567153,-1.7969825749243236,0.0,1.2903275837711248,-8.709737418352196,0.8526333179884416,-2.7883020916727226,-21.868004503872925,0.21733839704877594,-1.8706360300254314
-27.36951430884133,1.8498366355709726,-8.350806954826178,-27.546905964458393,-2.0022962990455286,0.0,0.7901649011314059,29.233692090062334,0.3940790567145685,0.029312194181235606,32.44168188945511,23.69500909461796,-3.7771256338792143
-12.21694199022598,0.5203389048775487,-4.797339089139436,-12.709208044269984,-0.4406532237876797,0.0,2.2356400075672247,-8.69460853080993,0.6638833671111706,-2.2556690589824964,-21.772420347355457,-22.026865358435508,-1.8740498376607844
-8.009038212828264,3.077737530167949,-8.059267553018099,-12.663259647168806,0.12282384950332781,0.0,-2.166857805091636,6.213601376055215,0.3068204316568816,0.22468359030576823,33.05651656093359,4.386524406160611,-3.624024139686731
33.520661612742096,1.6870797055094968,23.26995759125315,17.48747243816058,-1.1610282789168445,0.0,-2.884328351495328,-14.180984746827672,0.4102271646249769,0.8723175707785266,24.73188831504405,-20.252442981643593,9.116071051442226
-26.658316447742408,1.9040091211319061,44.54095028880291,75.62025908423607,-0.9955433893306138,0.0,-1.1837277884046657,51.27158664553798,0.23581858519460822,0.016788964579568032,40.27395346167463,100.33681734165083,55.9254358509414
-11.632824270408554,0.6658007596841871,-4.779784655556726,-12.427880608545955,-0.9480060225820481,0.0,1.0595172616026498,-10.030758724421021,0.655234714039296,-2.437026472883641,-21.037901492126064,-22.939178240772833,-1.579818833351783
